stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
2226,2226,Gatehouse / Wheeler,,  43.341307, -80.280274,,,0,,1
2227,2227,Gatehouse / Flockhart,,  43.341583, -80.282627,,,0,,1
2228,2228,Gatehouse / Myers,,  43.343717, -80.284107,,,0,,1
2229,2229,Myers / Franklin,,  43.343629, -80.285749,,,0,,1
2230,2230,Myers / Elgin,,  43.342683, -80.291485,,,0,,1
2231,2231,Myers / Greenbrier,,  43.342240, -80.294069,,,0,,1
2232,2232,Fairview Park,,  43.423294, -80.441181,,http://www.grt.ca/en/travelwithus/terminalsstops.asp,0,place_FVM,1
2233,2233,Christopher / Myers,,  43.341462, -80.300814,,,0,,1
2234,2234,Christopher / Tutton,,  43.343928, -80.300687,,,0,,1
2235,2235,Champlain / Christopher,,  43.346338, -80.300141,,,0,,1
2236,2236,Mcdonald / Dorset,,  43.346239, -80.303128,,,0,,1
2237,2237,Glenview / Mcdonald,,  43.348069, -80.304896,,,0,,1
2238,2238,Glenview / Henry,,  43.347328, -80.308952,,,0,,1
2239,2239,Glenview / Albert,,  43.347102, -80.310311,,,0,,1
2240,2240,Albert / Ballantyne,,  43.348709, -80.311033,,,0,,1
2241,2241,Ballantyne / Mckay,,  43.349487, -80.307076,,,0,,1
2242,2242,Mckay / South,,  43.350929, -80.307393,,,0,,1
2243,2243,Centre / Elliott,,  43.352800, -80.308581,,,0,,1
2244,2244,Centre / Concession,,  43.354054, -80.308949,,,0,,1
2245,2245,Grand / South Square,,  43.358501, -80.317624,,,0,,1
2249,2249,Cedar / Westgate Centre,,  43.351556, -80.329362,,,0,,1
2250,2250,Southwood / Cedar,,  43.349759, -80.336217,,,0,,1
2251,2251,Southwood / Westwood,,  43.346465, -80.335106,,,0,,1
2252,2252,Southwood / Wedgewood,,  43.344830, -80.334100,,,0,,1
2253,2253,Wedgewood / Grand Ridge,,  43.342923, -80.337526,,,0,,1
2254,2254,Grand Ridge / Mark,,  43.341554, -80.335961,,,0,,1
2255,2255,Grand Ridge / St. Andrews,,  43.340733, -80.334144,,,0,,1
2256,2256,Grand Ridge / Stirling Macgregor,,  43.338886, -80.332413,,,0,,1
2257,2257,Grand Ridge / Oak Hill,,  43.336472, -80.330737,,,0,,1
2258,2258,Culham / Ridgewood,,  43.339546, -80.329766,,,0,,1
2259,2259,Culham / Ridgewood,,  43.340007, -80.327083,,,0,,1
2260,2260,Culham / Tait,,  43.340961, -80.323952,,,0,,1
2261,2261,Tait / Fourth,,  43.343529, -80.324207,,,0,,1
2262,2262,Fourth / Vincent,,  43.342902, -80.327755,,,0,,1
2263,2263,Fourth / St. Andrews,,  43.343167, -80.331453,,,0,,1
2264,2264,Southwood / St. Andrews,,  43.344689, -80.331597,,,0,,1
2265,2265,Southwood / Westwood,,  43.346086, -80.334851,,,0,,1
2266,2266,Southwood / Cedar,,  43.350137, -80.336176,,,0,,1
2267,2267,Cedar / Westgate Centre,,  43.351560, -80.328411,,,0,,1
2268,2268,Grand / South Square,,  43.358590, -80.317499,,,0,,1
2269,2269,Christopher / Elliott,,  43.354134, -80.302754,,,0,,1
2270,2270,Christopher / South,,  43.352067, -80.301963,,,0,,1
2271,2271,Ballantyne / East,,  43.350271, -80.302835,,,0,,1
2272,2272,Ballantyne / Mcdonald,,  43.349915, -80.304912,,,0,,1
2273,2273,Ballantyne / Mckay,,  43.349585, -80.306927,,,0,,1
2274,2274,Mckay / Glenview,,  43.347799, -80.306503,,,0,,1
2275,2275,Glenview / Mcdonald,,  43.347986, -80.304626,,,0,,1
2276,2276,Mcdonald / Dorset,,  43.346402, -80.303274,,,0,,1
2277,2277,Champlain / Christopher,,  43.346238, -80.299994,,,0,,1
2278,2278,Christopher / Tutton,,  43.343813, -80.300960,,,0,,1
2279,2279,Christopher / Myers,,  43.341318, -80.300939,,,0,,1
2280,2280,Myers / Woodland,,  43.340188, -80.306109,,,0,,1
2281,2281,Edgemere / Sandalwood,,  43.339281, -80.307932,,,0,,1
2282,2282,Edgemere / Ploughmans,,  43.338033, -80.307021,,,0,,1
2283,2283,Edgemere / Langlaw,,  43.335858, -80.306331,,,0,,1
2284,2284,Langlaw / Enfield,,  43.336131, -80.303712,,,0,,1
2285,2285,Christopher / Wheatland,,  43.338005, -80.299484,,,0,,1
2286,2286,Christopher / Myers,,  43.340514, -80.300529,,,0,,1
2287,2287,Myers / Lorraine,,  43.341497, -80.297704,,,0,,1
2288,2288,Myers / Greenbrier,,  43.342227, -80.293501,,,0,,1
2289,2289,Myers / Cheese Factory,,  43.342742, -80.290356,,,0,,1
2290,2290,Cedar / Southgate,,  43.350826, -80.333650,,,0,,1
2291,2291,Franklin / Myers,,  43.343772, -80.287093,,,0,,1
2292,2292,Franklin / Copperfield,,  43.346715, -80.288243,,,0,,1
2293,2293,Champlain / Bakersfield,,  43.348496, -80.289431,,,0,,1
2294,2294,Champlain / Elgin,,  43.348052, -80.291941,,,0,,1
2295,2295,Elgin / Woolley,,  43.351426, -80.294357,,,0,,1
2297,2297,Elgin / Elliott,,  43.354405, -80.295594,,,0,,1
2298,2298,Elgin / Main,,  43.356436, -80.296409,,,0,,1
2299,2299,South / Chalmers,,  43.353121, -80.297657,,,0,,1
2300,2300,Chalmers / Main,,  43.356028, -80.298931,,,0,,1
2301,2301,Main / Lowrey,,  43.356283, -80.300779,,,0,,1
2302,2302,Main / Cathay,,  43.356531, -80.303109,,,0,,1
2303,2303,Main / Arthur White,,  43.356811, -80.306228,,,0,,1
2304,2304,Main / Spruce,,  43.357146, -80.307976,,,0,,1
2308,2308,Conestoga College / Homer Watson,,  43.387470, -80.411959,,,0,,1
2310,2310,Cherry Blossom / Barnes,,  43.415728, -80.384565,,,0,,1
2312,2312,Cherry Blossom / Fountain,,  43.412631, -80.375130,,,0,,1
2313,2313,Bishop / Mary,,  43.392515, -80.339491,,,0,,1
2314,2314,Fountain / Toyota Gate 1,,  43.416272, -80.375698,,,0,,1
2315,2315,Fountain / Toyota Gate 2,,  43.418960, -80.376659,,,0,,1
2316,2316,Loblaws,,  43.429058, -80.379026,,,0,,1
2317,2317,Maple Grove / Fountain,,  43.423989, -80.381074,,,0,,1
2318,2318,Maple Grove / Cherry Blossom,,  43.416556, -80.387604,,,0,,1
2319,2319,Weber / Queen,,  43.451861, -80.487051,,,0,,1
2320,2320,Queen / Ahrens,,  43.453209, -80.486397,,,0,,1
2327,2327,Bishop / Mary,,  43.392407, -80.339159,,,0,,1
2333,2333,Victoria / Frederick,,  43.466240, -80.457432,,,0,,1
2335,2335,Victoria / Forfar,,  43.467375, -80.453824,,,0,,1
2336,2336,Victoria / Natchez,,  43.468414, -80.450675,,,0,,1
2337,2337,Victoria / Path To Rothsay,,  43.469532, -80.447389,,,0,,1
2339,2339,Lackner / Victoria,,  43.470941, -80.440885,,,0,,1
2344,2344,Natchez / Halifax,,  43.464507, -80.445308,,,0,,1
2345,2345,Natchez / Matthew,,  43.465728, -80.446372,,,0,,1
2346,2346,Natchez / Rothsay,,  43.467952, -80.448318,,,0,,1
2347,2347,Victoria / Natchez,,  43.468479, -80.451119,,,0,,1
2348,2348,Victoria / Forfar,,  43.467360, -80.454492,,,0,,1
2350,2350,Frederick / Turner,,  43.464181, -80.459284,,,0,,1
2352,2352,Victoria / Edna,,  43.460584, -80.476593,,,0,,1
2358,2358,Queen / Ahrens,,  43.453380, -80.486346,,,0,,1
2359,2359,Weber / Scott,,  43.450436, -80.484344,,,0,,1
2361,2361,Krug / Samuel,,  43.450961, -80.477121,,,0,,1
2362,2362,Krug / Lydia,,  43.451867, -80.474493,,,0,,1
2363,2363,Krug / East,,  43.452650, -80.472287,,,0,,1
2366,2366,Krug / Becker,,  43.454212, -80.467490,,,0,,1
2369,2369,Krug / Cambridge,,  43.455591, -80.463881,,,0,,1
2370,2370,Krug / Eton,,  43.456016, -80.462381,,,0,,1
2371,2371,Krug / Sherwood,,  43.457235, -80.461097,,,0,,1
2372,2372,Krug / River,,  43.458318, -80.457824,,,0,,1
2373,2373,Lorraine / Birkshire,,  43.457822, -80.448262,,,0,,1
2379,2379,Old Chicopee / Ottawa,,  43.451770, -80.440420,,,0,,1
2380,2380,Holborn / Old Chicopee,,  43.450537, -80.439679,,,0,,1
2381,2381,Holborn / River,,  43.449185, -80.443052,,,0,,1
2382,2382,Holborn / Holborn,,  43.449353, -80.441776,,,0,,1
2383,2383,Holborn / Old Chicopee,,  43.450325, -80.439703,,,0,,1
2384,2384,Ottawa / Old Chicopee,,  43.452164, -80.440172,,,0,,1
2389,2389,Confederation / Lorraine,,  43.460341, -80.442367,,,0,,1
2394,2394,Lorraine / Birkshire,,  43.457762, -80.448843,,,0,,1
2395,2395,Krug / River,,  43.458329, -80.458306,,,0,,1
2396,2396,Krug / Sherwood,,  43.457495, -80.460934,,,0,,1
2400,2400,Krug / Becker,,  43.454294, -80.467711,,,0,,1
2403,2403,Krug / East,,  43.452687, -80.472558,,,0,,1
2404,2404,Krug / Lydia,,  43.451932, -80.474752,,,0,,1
2405,2405,Krug / Samuel,,  43.451043, -80.477306,,,0,,1
2407,2407,Krug / Lancaster,,  43.449816, -80.480777,,,0,,1
2408,2408,Weber / Scott,,  43.450597, -80.484268,,,0,,1
2409,2409,Wellington / Moore,,  43.455048, -80.500892,,,0,,1
2411,2411,Wellington / Duke,,  43.456230, -80.497421,,,0,,1
2412,2412,Wellington / Weber,,  43.456923, -80.495327,,,0,,1
2413,2413,Wellington / Ahrens,,  43.457580, -80.493282,,,0,,1
2414,2414,Wellington / Margaret,,  43.458709, -80.489947,,,0,,1
2415,2415,Wellington / St. Leger,,  43.459659, -80.487084,,,0,,1
2416,2416,Wellington / Major,,  43.460645, -80.484059,,,0,,1
2417,2417,Lancaster / Louisa,,  43.461985, -80.483590,,,0,,1
2418,2418,Lancaster / Hill,,  43.464373, -80.484102,,,0,,1
2419,2419,Lancaster / Guelph,,  43.465490, -80.484080,,,0,,1
2420,2420,Lancaster / Arnold,,  43.467840, -80.484196,,,0,,1
2421,2421,Lancaster / Ash,,  43.469182, -80.484234,,,0,,1
2422,2422,Lancaster / Union,,  43.471082, -80.484280,,,0,,1
2423,2423,Lancaster / Hamel,,  43.475252, -80.484343,,,0,,1
2424,2424,Lancaster / Bridge,,  43.481800, -80.482853,,,0,,1
2425,2425,Bridge / Tyson,,  43.481203, -80.480298,,,0,,1
2426,2426,Bridge / Bloomingdale,,  43.480456, -80.478289,,,0,,1
2427,2427,Bridge / Schweitzer,,  43.478951, -80.474197,,,0,,1
2428,2428,Bridge / Tagge,,  43.478121, -80.471879,,,0,,1
2429,2429,Stanley / Schueller,,  43.477691, -80.466579,,,0,,1
2430,2430,Stanley / Tagge,,  43.479291, -80.467962,,,0,,1
2431,2431,Stanley / Schweitzer,,  43.480962, -80.469035,,,0,,1
2432,2432,Schweitzer / Nelson,,  43.481567, -80.467324,,,0,,1
2433,2433,Schweitzer / Daniel,,  43.482730, -80.463888,,,0,,1
2434,2434,Daniel / Bloomingdale,,  43.485285, -80.465386,,,0,,1
2435,2435,Bloomingdale / Nelson,,  43.484158, -80.468859,,,0,,1
2436,2436,Bloomingdale / Stanley,,  43.483313, -80.471129,,,0,,1
2437,2437,Bloomingdale / Prince,,  43.481847, -80.475297,,,0,,1
2438,2438,Bloomingdale / Horning,,  43.481100, -80.477505,,,0,,1
2439,2439,Bridge / Tyson,,  43.481111, -80.479755,,,0,,1
2440,2440,Lancaster / Hamel,,  43.475054, -80.484456,,,0,,1
2441,2441,Lancaster / Union,,  43.471362, -80.484463,,,0,,1
2442,2442,Lancaster / Ash,,  43.469291, -80.484381,,,0,,1
2443,2443,Lancaster / Arnold,,  43.468048, -80.484342,,,0,,1
2444,2444,Lancaster / Guelph,,  43.465374, -80.484303,,,0,,1
2445,2445,Lancaster / Hill,,  43.464113, -80.484252,,,0,,1
2446,2446,Lancaster / Louisa,,  43.462139, -80.483799,,,0,,1
2447,2447,Wellington / Major,,  43.460700, -80.484158,,,0,,1
2448,2448,Wellington / St. Leger,,  43.459829, -80.486823,,,0,,1
2449,2449,Wellington / Margaret,,  43.458692, -80.490318,,,0,,1
2450,2450,Wellington / Ahrens,,  43.457795, -80.492971,,,0,,1
2451,2451,Wellington / Duke,,  43.456269, -80.497556,,,0,,1
2453,2453,Wellington / Moore,,  43.455093, -80.501089,,,0,,1
2454,2454,Wellington / King,,  43.454507, -80.502924,,,0,,1
2457,2457,King / Water,,  43.451734, -80.494752,,,0,,1
2458,2458,King / Gaukel,,  43.451158, -80.492903,,,0,,1
2459,2459,Weber / Young,,  43.453281, -80.490450,,,0,,1
2461,2461,Victoria / Weber,,  43.454652, -80.494552,,,0,,1
2462,2462,Weber / Wellington,,  43.456966, -80.495042,,,0,,1
2463,2463,Weber / Wilhelm,,  43.458895, -80.496771,,,0,,1
2464,2464,Weber / Guelph,,  43.461263, -80.499468,,,0,,1
2465,2465,Weber / Raitar,,  43.462141, -80.500438,,,0,,1
2466,2466,Weber / Roger,,  43.463991, -80.502971,,,0,,1
2467,2467,Union / Weber,,  43.465518, -80.504626,,,0,,1
2468,2468,Union / Ellis,,  43.466060, -80.503027,,,0,,1
2469,2469,Union / Margaret,,  43.467083, -80.500163,,,0,,1
2471,2471,Margaret / Fairfield,,  43.465068, -80.496433,,,0,,1
2472,2472,Margaret / Guelph,,  43.463357, -80.494569,,,0,,1
2491,2491,Margaret / Breithaupt Centre,,  43.465284, -80.496555,,,0,,1
2492,2492,Union / Margaret,,  43.467219, -80.500310,,,0,,1
2493,2493,Union / Ellis,,  43.466329, -80.502765,,,0,,1
2494,2494,Weber / Roger,,  43.463892, -80.503151,,,0,,1
2495,2495,Weber / Raitar,,  43.462540, -80.501090,,,0,,1
2496,2496,Weber / Guelph,,  43.461463, -80.499912,,,0,,1
2498,2498,Weber / Wilhelm,,  43.459034, -80.497418,,,0,,1
2499,2499,Weber / Wellington,,  43.457211, -80.495300,,,0,,1
2500,2500,Weber / Victoria,,  43.454614, -80.493700,,,0,,1
2501,2501,Weber / Young,,  43.453214, -80.490763,,,0,,1
2502,2502,Weber / Ontario,,  43.452610, -80.489356,,,0,,1
2503,2503,Weber / Queen,,  43.451927, -80.487619,,,0,,1
2504,2504,Path To Bauer,,  43.496624, -80.529431,,,0,,1
2505,2505,Manulife,,  43.491686, -80.528492,,,0,,1
2507,2507,King / Blue Springs,,  43.487531, -80.527461,,,0,,1
2508,2508,King / Weber,,  43.483953, -80.526734,,,0,,1
2509,2509,King / Columbia,,  43.482331, -80.526364,,,0,,1
2511,2511,Columbia / Holly,,  43.480697, -80.529690,,,0,,1
2512,2512,Columbia / Hazel,,  43.480075, -80.531527,,,0,,1
2513,2513,Columbia / Albert,,  43.478783, -80.535035,,,0,,1
2514,2514,Columbia / Lester,,  43.477964, -80.537440,,,0,,1
2515,2515,U.W. -  South Campus Hall,,  43.468593, -80.540280,,,0,,1
2516,2516,U.W. -  Environment 3,,  43.467787, -80.543587,,,0,,1
2517,2517,U.W. - Needles Hall,,  43.469580, -80.543957,,,0,,1
2518,2518,U.W. -  University Club,,  43.472730, -80.547989,,,0,,1
2519,2519,U.W. -  B.C. Matthews Hall,,  43.473929, -80.546237,,,0,,1
2520,2520,Columbia / U.W. Optometry,,  43.475424, -80.544123,,,0,,1
2521,2521,Columbia / Phillip,,  43.476804, -80.540193,,,0,,1
2522,2522,Columbia / Lester,,  43.477855, -80.537267,,,0,,1
2523,2523,Columbia / Albert,,  43.478541, -80.535333,,,0,,1
2524,2524,Columbia / Hazel,,  43.480027, -80.531130,,,0,,1
2525,2525,Columbia / Holly,,  43.480784, -80.529071,,,0,,1
2526,2526,Columbia / King,,  43.481709, -80.526381,,,0,,1
2527,2527,Regina / Columbia,,  43.480919, -80.524767,,,0,,1
2528,2528,Regina / Hickory,,  43.478702, -80.524302,,,0,,1
2529,2529,Hickory / King,,  43.478184, -80.525184,,,0,,1
2530,2530,U.W. / Biology,,  43.470719, -80.544470,,,0,,1
2531,2531,Columbia / Hagey,,  43.474512, -80.547288,,,0,,1
2532,2532,King / Hickory,,  43.478347, -80.525517,,,0,,1
2533,2533,King / University,,  43.475428, -80.524983,,,0,place_KUN,1
2535,2535,King / Central,,  43.469804, -80.523742,,,0,,1
2536,2536,King / Allen,,  43.460267, -80.519377,,,0,,1
2538,2538,King / Union,,  43.458269, -80.515241,,,0,,1
2540,2540,Grand River Hospital,,  43.456842, -80.511113,,,0,place_GRH,1
2542,2542,King / Central Fresh Market,,  43.455954, -80.508272,,,0,,1
2543,2543,King / Agnes,,  43.455019, -80.505380,,,0,,1
2544,2544,King / Wellington,,  43.454391, -80.503209,,,0,,1
2545,2545,Charles Terminal,,  43.449492, -80.492768,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2546,2546,Charles Terminal,,  43.449410, -80.492559,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2547,2547,Charles Terminal,,  43.449146, -80.491931,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2548,2548,Charles Terminal,,  43.449028, -80.491685,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2549,2549,Charles Terminal,,  43.449074, -80.491870,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2550,2550,Charles Terminal,,  43.449262, -80.492323,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2551,2551,Charles Terminal,,  43.449169, -80.492080,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2552,2552,Charles Terminal,,  43.449401, -80.492683,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2553,2553,Charles Terminal,,  43.449538, -80.492978,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2554,2554,Charles Terminal,,  43.449246, -80.492190,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2555,2555,Charles Terminal,,  43.449003, -80.492216,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2556,2556,Charles Terminal,,  43.449085, -80.492463,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2557,2557,Charles Terminal,,  43.449385, -80.493128,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2558,2558,Charles Terminal,,  43.449230, -80.492672,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2559,2559,Charles Terminal,,  43.449076, -80.492315,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2560,2560,Charles Terminal,,  43.448975, -80.492068,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2561,2561,King / Benton,,  43.449249, -80.487976,,,0,,1
2562,2562,King / Queen,,  43.449864, -80.489391,,,0,,1
2564,2564,King / Cedar,,  43.447425, -80.483591,,,0,,1
2565,2565,King / Cameron,,  43.446089, -80.480920,,,0,,1
2567,2567,King / Stirling,,  43.444298, -80.477216,,,0,,1
2568,2568,King / Borden,,  43.442842, -80.473916,,,0,,1
2569,2569,King / Ottawa,,  43.441942, -80.471885,,,0,,1
2570,2570,King / Sydney,,  43.440958, -80.469521,,,0,,1
2571,2571,King / Rockway Centre,,  43.439755, -80.466381,,,0,,1
2572,2572,King / Rockway Gardens,,  43.437861, -80.461850,,,0,,1
2573,2573,First / Eckert,,  43.434540, -80.456579,,,0,,1
2575,2575,Fourth / Kingsway,,  43.434243, -80.452813,,,0,,1
2576,2576,Fourth / Connaught,,  43.431361, -80.454606,,,0,,1
2577,2577,Connaught / Sixth,,  43.430569, -80.452809,,,0,,1
2578,2578,Connaught / Franklin,,  43.429875, -80.450628,,,0,,1
2580,2580,Connaught / Woodhaven,,  43.428522, -80.446378,,,0,,1
2581,2581,Traynor / Connaught,,  43.427821, -80.444902,,,0,,1
2582,2582,Greenfield / Traynor,,  43.425582, -80.445478,,,0,,1
2583,2583,Greenfield / Kingsway,,  43.424518, -80.441436,,,0,,1
2584,2584,Greenfield / Kingsway,,  43.424716, -80.441533,,,0,,1
2585,2585,Greenfield / Traynor,,  43.425616, -80.445206,,,0,,1
2586,2586,Traynor / Connaught,,  43.427893, -80.444790,,,0,,1
2587,2587,Connaught / Woodhaven,,  43.428721, -80.446710,,,0,,1
2589,2589,Connaught / Franklin,,  43.430047, -80.450849,,,0,,1
2590,2590,Connaught / Fifth,,  43.431052, -80.454015,,,0,,1
2591,2591,Fourth / Wilson,,  43.429153, -80.455898,,,0,,1
2592,2592,Wilson / Franklin,,  43.426870, -80.453052,,,0,,1
2593,2593,Wilson / Fairlawn,,  43.424462, -80.448565,,,0,,1
2594,2594,Wilson / Traynor,,  43.423535, -80.446806,,,0,,1
2595,2595,Wilson / Balfour,,  43.422734, -80.445084,,,0,,1
2596,2596,Traynor / Wilson,,  43.423906, -80.447112,,,0,,1
2597,2597,Wilson / Woodhaven,,  43.425006, -80.449326,,,0,,1
2599,2599,Wilson / Franklin,,  43.426806, -80.452793,,,0,,1
2600,2600,Wilson / Fifth,,  43.427996, -80.455006,,,0,,1
2601,2601,Fourth / Wilson,,  43.429753, -80.455386,,,0,,1
2602,2602,Fourth / Connaught,,  43.431038, -80.454683,,,0,,1
2603,2603,Fourth / Kingsway,,  43.434422, -80.452613,,,0,,1
2605,2605,First / Eckert,,  43.434353, -80.456889,,,0,,1
2606,2606,Eckert / Dixon,,  43.434625, -80.459210,,,0,,1
2609,2609,Montgomery / Weber,,  43.438051, -80.458339,,,0,,1
2610,2610,Weber / Wilfred,,  43.436390, -80.453621,,,0,,1
2611,2611,Weber / Dellroy,,  43.435577, -80.451145,,,0,,1
2612,2612,Weber / Franklin,,  43.434307, -80.447400,,,0,,1
2613,2613,Weber / Arlington,,  43.433346, -80.444073,,,0,,1
2614,2614,Weber / Fergus,,  43.433315, -80.441392,,,0,,1
2619,2619,Thaler / 160S Block,,  43.434084, -80.431290,,,0,,1
2621,2621,King / Fairway,,  43.428907, -80.433217,,,0,,1
2622,2622,King / Morgan,,  43.429511, -80.435175,,,0,,1
2623,2623,Weber / Hwy 8 Ramp,,  43.430611, -80.437216,,,0,,1
2624,2624,Franklin / Prospect,,  43.436070, -80.446878,,,0,,1
2625,2625,Franklin / Shuh,,  43.437874, -80.445798,,,0,,1
2626,2626,Franklin / Trafalgar,,  43.440146, -80.446383,,,0,,1
2627,2627,Franklin / Kenneth,,  43.441229, -80.446855,,,0,,1
2628,2628,Franklin / Dalewood,,  43.443232, -80.447714,,,0,,1
2629,2629,Franklin / Bradley,,  43.444658, -80.448344,,,0,,1
2630,2630,Franklin / Dreger,,  43.446482, -80.449477,,,0,,1
2631,2631,Franklin / Ottawa,,  43.447855, -80.450379,,,0,,1
2633,2633,Ottawa / Nottingham,,  43.447688, -80.458723,,,0,,1
2634,2634,Ottawa / Mckenzie,,  43.444945, -80.465235,,,0,,1
2635,2635,Ottawa / Weber,,  43.444300, -80.467082,,,0,,1
2636,2636,Weber / Borden,,  43.445601, -80.470704,,,0,,1
2638,2638,East / Stirling,,  43.448979, -80.470254,,,0,,1
2639,2639,East / Cameron,,  43.451003, -80.471595,,,0,,1
2645,2645,East / Cameron,,  43.450497, -80.471462,,,0,,1
2646,2646,East / Stirling,,  43.448445, -80.470116,,,0,,1
2649,2649,Weber / Fairview,,  43.446823, -80.475909,,,0,,1
2650,2650,Weber / Pandora,,  43.447259, -80.476881,,,0,,1
2651,2651,Weber / Cameron,,  43.447951, -80.478433,,,0,,1
2652,2652,Weber / Madison,,  43.448660, -80.480008,,,0,,1
2653,2653,Weber / Cedar,,  43.449288, -80.481400,,,0,,1
2654,2654,Margaret / Queen,,  43.454683, -80.485741,,,0,,1
2656,2656,Margaret / Victoria,,  43.456787, -80.489220,,,0,,1
2657,2657,Margaret / Wellington,,  43.458991, -80.490600,,,0,,1
2658,2658,Margaret / Wilhelm,,  43.460746, -80.492575,,,0,,1
2659,2659,Margaret / Guelph,,  43.463003, -80.493965,,,0,,1
2660,2660,Union / Weber,,  43.465457, -80.505220,,,0,,1
2661,2661,Weber / Bristol,,  43.466429, -80.507116,,,0,,1
2662,2662,Weber / Cornwall,,  43.467191, -80.508395,,,0,,1
2663,2663,Weber / Allen,,  43.467880, -80.509539,,,0,,1
2664,2664,Weber / Royal,,  43.469185, -80.511445,,,0,,1
2665,2665,Weber / Lincoln,,  43.471093, -80.513507,,,0,,1
2666,2666,Weber / Mackay,,  43.472252, -80.514858,,,0,,1
2667,2667,Weber / Marshall,,  43.474980, -80.517111,,,0,,1
2668,2668,Weber / Noecker,,  43.473481, -80.515911,,,0,,1
2670,2670,University / Weber,,  43.477823, -80.520723,,,0,,1
2671,2671,University / Regina,,  43.476843, -80.523278,,,0,,1
2673,2673,University / Hemlock,,  43.474280, -80.530581,,,0,,1
2674,2674,University / Sunview,,  43.473264, -80.533148,,,0,,1
2675,2675,University / Phillip,,  43.472251, -80.536069,,,0,,1
2676,2676,University / Seagram,,  43.468418, -80.539416,,,0,,1
2677,2677,University / Ring Road Exit,,  43.466181, -80.540571,,,0,,1
2678,2678,Westmount / University,,  43.463858, -80.540625,,,0,,1
2679,2679,Westmount / Westcourt,,  43.462177, -80.539031,,,0,,1
2680,2680,Westmount / Erb,,  43.459034, -80.536842,,,0,,1
2681,2681,Westmount / Lourdes,,  43.457606, -80.535333,,,0,,1
2682,2682,Westmount / Dietz,,  43.456918, -80.532248,,,0,,1
2683,2683,Westmount / William,,  43.455662, -80.529069,,,0,,1
2685,2685,Westmount / John,,  43.454342, -80.527670,,,0,,1
2686,2686,Union / Westmount,,  43.452178, -80.524943,,,0,,1
2687,2687,Union / Dunbar,,  43.453222, -80.522524,,,0,,1
2688,2688,Union / Earl,,  43.454475, -80.520784,,,0,,1
2689,2689,Belmont / Union,,  43.454900, -80.519050,,,0,,1
2690,2690,Margaret / Victoria,,  43.456024, -80.488723,,,0,,1
2692,2692,545 Belmont Ave,,  43.450409, -80.516159,,,0,,1
2693,2693,551 Belmont Ave,,  43.449401, -80.515485,,,0,,1
2694,2694,Belmont / Gage,,  43.447595, -80.514288,,,0,,1
2695,2695,Belmont / Karn,,  43.445032, -80.512974,,,0,,1
2696,2696,Belmont / Victoria,,  43.443227, -80.512012,,,0,,1
2697,2697,Belmont / Edgewood,,  43.442205, -80.510760,,,0,,1
2698,2698,Belmont / Metzloff,,  43.441146, -80.509508,,,0,,1
2699,2699,Belmont / Highland,,  43.440141, -80.508367,,,0,,1
2701,2701,Highland / Patricia,,  43.440498, -80.505522,,,0,,1
2702,2702,Highland / Vancamp,,  43.441028, -80.502708,,,0,,1
2703,2703,Highland / Garden,,  43.441120, -80.499511,,,0,,1
2705,2705,Queen / Schneider,,  43.444565, -80.494453,,,0,,1
2706,2706,Queen / Courtland,,  43.445640, -80.493344,,,0,,1
2707,2707,Queen / Courtland,,  43.446698, -80.492273,,,0,,1
2709,2709,Charles Terminal,,  43.449240, -80.492820,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2710,2710,Charles Terminal,,  43.449339, -80.492918,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2711,2711,Charles Terminal,,  43.448857, -80.491822,,http://www.grt.ca/en/schedules-maps/terminals-and-stations.aspx,0,place_CST,1
2713,2713,Benton / Church,,  43.447469, -80.489411,,,0,,1
2714,2714,Benton / Courtland,,  43.445954, -80.491031,,,0,,1
2715,2715,Courtland / Peter,,  43.444101, -80.489415,,,0,,1
